,Company,Origin,REF,ReviewDate,CocoaPercent,CompanyLocation,Rating,BeanType,BroadBeanOrigin
1359,Raaka,La Red,785.0,2011,85.0,U.S.A.,3.5, ,Dominican Republic
1360,Rain Republic,Suchitepequez E.,470.0,2010,70.0,Guatemala,2.75, ,Guatemala
1361,Rancho San Jacinto,Ecuador,565.0,2010,75.0,Eucador,3.0,"Forastero(Arriba, CCN)",Ecuador
1362,Ranger,"San Martin, Batch 2",1558.0,2015,70.0,U.S.A.,2.5, ,Peru
1363,Ranger,"Chulucanas, Batch 1",1562.0,2015,80.0,U.S.A.,3.25, ,Peru
1364,Ranger,"Tumbes, Batch 2",1562.0,2015,73.0,U.S.A.,3.5,Criollo,Peru
1365,Raoul Boulanger,Piura,1872.0,2016,75.0,France,3.25,Criollo,Peru
1366,Raw Cocoa,Raw,867.0,2012,70.0,Poland,2.5,Criollo, 
1367,Republica del Cacao (aka Confecta),Esmeraldas,494.0,2010,75.0,Ecuador,3.25, ,Ecuador
1368,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439.0,2009,75.0,Ecuador,2.5,Forastero (Arriba),Ecuador
1369,Republica del Cacao (aka Confecta),Manabi,147.0,2007,75.0,Ecuador,3.0,Forastero (Arriba),Ecuador
1370,Republica del Cacao (aka Confecta),El Oro,147.0,2007,67.0,Ecuador,3.5,Forastero (Arriba),Ecuador
1371,Republica del Cacao (aka Confecta),Los Rios,170.0,2007,75.0,Ecuador,3.75,Forastero (Arriba),Ecuador
1372,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860.0,2016,75.0,U.S.A.,3.75, ,Ecuador
1373,Ritual,"Camino Verde P., Balao, Guayas, 2014",1466.0,2015,85.0,U.S.A.,3.5, ,Ecuador
1374,Ritual,"Mid Mountain, 2014",1466.0,2015,70.0,U.S.A.,3.5,Blend, 
1375,Ritual,"Toledo District, Maya",1089.0,2013,75.0,U.S.A.,3.75,Trinitario,Belize
1376,Ritual,"Maranon, Cajamarca",1181.0,2013,75.0,U.S.A.,3.0,Forastero (Nacional),Peru
1377,Ritual,Sambirano,891.0,2012,75.0,U.S.A.,4.0,Trinitario,Madagascar
1378,Ritual,"Camino Verde P., 2012, Balao, Guayas",967.0,2012,75.0,U.S.A.,3.25,Nacional (Arriba),Ecuador
1379,Ritual,Gran Couva,979.0,2012,75.0,U.S.A.,3.5,Trinitario,Trinidad
1380,Ritual,Costa Rica,745.0,2011,75.0,U.S.A.,3.5, ,Costa Rica
1381,Roasting Masters,"La Dorado, light roast",1844.0,2016,70.0,South Korea,3.25, ,Costa Rica
1382,Roasting Masters,"Tapanti, light roast",1844.0,2016,70.0,South Korea,3.25, ,Costa Rica
1383,Roasting Masters,Maleku,1844.0,2016,70.0,South Korea,3.25, ,Costa Rica
1384,Robert (aka Chocolaterie Robert),Madagascar,1061.0,2013,75.0,Madagascar,3.25,Trinitario,Madagascar
1385,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061.0,2013,68.0,Madagascar,3.25,Trinitario,Madagascar
1386,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923.0,2012,66.0,U.K.,3.5,Trinitario,Grenada
1387,Rogue,"La Masica, Batch 1, FHIA Research Center",1748.0,2016,75.0,U.S.A.,3.75, ,Honduras
1388,Rogue,"Caranero, Choc. Garage Exclusive",1446.0,2015,70.0,U.S.A.,3.75, ,Venezuela
1389,Rogue,"Tranquilidad, Batch 1",1566.0,2015,75.0,U.S.A.,3.25, ,Bolivia
1390,Rogue,Porcelana,1209.0,2014,80.0,U.S.A.,3.75,Criollo,Venezuela
1391,Rogue,"Akessons Estate, Sambirano, 2013",1038.0,2013,70.0,U.S.A.,3.5,Trinitario,Madagascar
1392,Rogue,"Hispaniola, 2013",1081.0,2013,70.0,U.S.A.,3.5, ,Dominican Republic
1393,Rogue,"Silvestre, Batch 7, 2013",1081.0,2013,75.0,U.S.A.,4.0, ,Bolivia
1394,Rogue,"Bachelor's Hall E., St. Thomas Parish",1193.0,2013,75.0,U.S.A.,3.75,Trinitario,Jamaica
1395,Rogue,"Camino Verde P., Balao, Guayas",979.0,2012,75.0,U.S.A.,3.75,Nacional (Arriba),Ecuador
1396,Rogue,"Silvestre, Batch 1, 2011",793.0,2011,75.0,U.S.A.,3.0,Criollo,Bolivia
1397,Rogue,Piura,565.0,2010,75.0,U.S.A.,3.75, ,Peru
1398,Rogue,Rio Caribe,327.0,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela
1399,Rogue,"Hispaniola, 2008",213.0,2008,70.0,U.S.A.,2.75, ,Dominican Republic
1400,Rogue,Jamaica,213.0,2008,70.0,U.S.A.,2.75,Trinitario,Jamaica
1401,Rogue,"Sambirano, 2008",213.0,2008,70.0,U.S.A.,2.75,Trinitario,Madagascar
1402,Rogue,Trinidad,213.0,2008,70.0,U.S.A.,3.0,Trinitario,Trinidad
1403,Rozsavolgyi,Sur del Lago,809.0,2012,84.0,Hungary,2.5, ,Venezuela
1404,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871.0,2012,76.0,Hungary,2.25,Trinitario,Venezuela
1405,Rozsavolgyi,"Sambirano, Akesson Estate",871.0,2012,72.0,Hungary,2.5,Trinitario,Madagascar
1406,Rozsavolgyi,Carenero Superior,713.0,2011,73.0,Hungary,3.5,Criollo,Venezuela
1407,Rozsavolgyi,Porcelana,717.0,2011,71.0,Hungary,2.5, ,Venezuela
1408,Rozsavolgyi,"Aragua, Trincheras",717.0,2011,70.0,Hungary,3.5, ,Venezuela
1409,Rozsavolgyi,Principe,765.0,2011,77.0,Hungary,2.75,Forastero,Principe
1410,S.A.I.D.,Malgascio,607.0,2010,64.0,Italy,3.5,Trinitario,Madagascar
1411,S.A.I.D.,100 percent,615.0,2010,100.0,Italy,1.5, , 
1412,S.A.I.D.,Samana,615.0,2010,70.0,Italy,3.0, ,Dominican Republic
1413,S.A.I.D.,Arawak,615.0,2010,72.0,Italy,3.5, ,Carribean
1414,S.A.I.D.,Latino,615.0,2010,72.0,Italy,3.5, , 
1415,Sacred,Midnight,813.0,2012,83.0,U.S.A.,2.75, ,Central and S. America
1416,Sacred,Twilight,813.0,2012,69.0,U.S.A.,3.25, ,Central and S. America
1417,Salgado,Bahia Superior,288.0,2008,70.0,Argentina,3.5,Forastero,Brazil
1418,Salgado,Esmeraldas,288.0,2008,70.0,Argentina,3.5,Forastero (Nacional),Ecuador
1419,Salgado,Carenero Superior,288.0,2008,70.0,Argentina,3.5,Trinitario,Venezuela
1420,Salgado,Rio Arriba,292.0,2008,70.0,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador
1421,Santander (Compania Nacional),Colombian 2008,404.0,2009,75.0,Colombia,2.75,Forastero (Nacional),Colombia
1422,Santander (Compania Nacional),Colombian w/ nibs,414.0,2009,70.0,Colombia,3.0,Forastero (Nacional),Colombia
1423,Santander (Compania Nacional),Colombian Semi Dark,32.0,2006,53.0,Colombia,2.0,Forastero (Nacional),Colombia
1424,Santander (Compania Nacional),Colombian,32.0,2006,65.0,Colombia,3.0,Forastero (Nacional),Colombia
1425,Santander (Compania Nacional),Colombian Dark,32.0,2006,70.0,Colombia,4.0,Forastero (Nacional),Colombia
1426,Santome,Sao Tome,761.0,2011,70.0,France,2.75,Forastero,Sao Tome
1427,Scharffen Berger,San Juan de Cheni,959.0,2012,78.0,U.S.A.,4.0, ,Peru
1428,Scharffen Berger,Markham Valley,781.0,2011,68.0,U.S.A.,3.75, ,Papua New Guinea
1429,Scharffen Berger,Camahogne,464.0,2010,68.0,U.S.A.,3.5,Trinitario,Grenada
1430,Scharffen Berger,Amina,464.0,2010,65.0,U.S.A.,3.75,"Trinitario, Criollo",Madagascar
1431,Scharffen Berger,Tome Acu,336.0,2009,68.0,U.S.A.,3.75, ,Brazil
1432,Scharffen Berger,Asante,336.0,2009,65.0,U.S.A.,4.0,Forastero,Ghana
1433,Scharffen Berger,Ben Tre,445.0,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam
1434,Scharffen Berger,Finisterra,227.0,2008,72.0,U.S.A.,3.0,Blend,"Ven., Trinidad, Mad."
1435,Scharffen Berger,Las Islas,117.0,2007,72.0,U.S.A.,3.0,Blend,Carribean(DR/Jam/Tri)
1436,Scharffen Berger,Nibby,135.0,2007,62.0,U.S.A.,3.0, , 
1437,Scharffen Berger,Cuyagua,135.0,2007,75.0,U.S.A.,3.75, ,Venezuela
1438,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188.0,2007,75.0,U.S.A.,3.0,Blend,Carribean
1439,Scharffen Berger,Extra Dark,15.0,2006,82.0,U.S.A.,2.0, , 
1440,Scharffen Berger,Bittersweet,15.0,2006,70.0,U.S.A.,3.5,Blend, 
1441,Scharffen Berger,Kumasi Sambirano,40.0,2006,68.0,U.S.A.,2.0,Blend,Ghana & Madagascar
1442,Scharffen Berger,Jamaica a l'ancienne,56.0,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica
1443,Scharffen Berger,Semisweet,56.0,2006,62.0,U.S.A.,3.0,Blend, 
1444,Seaforth,Dominican Republic,1658.0,2015,70.0,U.K.,2.75, ,Domincan Republic
1445,Seaforth,Grenada,1658.0,2015,70.0,U.K.,2.75, ,Grenada
1446,Shark Mountain,Jamaica,1450.0,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica
1447,Shark Mountain,Papua New Guinea,1450.0,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea
1448,Shark Mountain,Cuyagua,1466.0,2015,77.0,U.S.A.,2.75,Criollo,Venezuela
1449,Shark Mountain,ROIG,1466.0,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic
1450,Shark Mountain,Ecuador,1335.0,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador
1451,Shark Mountain,"Belize, 2013",1335.0,2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize
1452,Shark's,Hilo,713.0,2011,73.0,U.S.A.,2.0, ,Hawaii
1453,Shark's,"Hilo, w/ added cocoa butter",721.0,2011,73.0,U.S.A.,2.5, ,Hawaii
1454,Shattel,Tingo Maria,1884.0,2016,70.0,Peru,3.25, ,Peru
1455,Shattell,Porcelana,757.0,2011,75.0,Peru,3.5,Criollo,Peru
1456,Sibu,Oro,1586.0,2015,82.0,Costa Rica,3.25, ,Costa Rica
1457,Sibu,Oscuro,1586.0,2015,70.0,Costa Rica,3.5, ,Costa Rica
1458,Sibu Sura,Peru,911.0,2012,70.0,U.S.A.,2.5, ,Peru
1459,Silvio Bessone,Maya Belize,717.0,2011,67.0,Italy,3.0,Criollo,Belize
1460,Silvio Bessone,"Trintade, Sao Tome",725.0,2011,65.0,Italy,3.25,Forastero,Sao Tome
1461,Silvio Bessone,"Bahia, Scavina",729.0,2011,60.0,Italy,3.25,Trinitario,Brazil
1462,Silvio Bessone,"Porcelana, Colombia, Amazonas",741.0,2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia
1463,Sirene,Wild Bolivia,1788.0,2016,73.0,Canada,3.5, ,Bolivia
1464,Sirene,Kokoa Kamili Coop,1856.0,2016,73.0,Canada,3.5, ,Tanzania
1465,Sirene,"Esmeraldas, Salazar Farm",1860.0,2016,73.0,Canada,3.75, ,Ecuador
1466,Sirene,"Somia Plantation, 2012",1502.0,2015,100.0,Canada,3.0,Trinitario,Madagascar
1467,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506.0,2015,100.0,Canada,3.0, ,Ecuador
1468,Sirene,Lachua w/ cane sugar,1614.0,2015,73.0,Canada,3.0, ,Guatemala
1469,Sirene,"Lachua w/ maple sugar, batch 5",1614.0,2015,73.0,Canada,3.25, ,Guatemala
1470,Sirene,Pisa,1650.0,2015,73.0,Canada,3.25, ,Haiti
1471,Sirene,"Somia Plantation, 2012",1339.0,2014,67.0,Canada,3.75,Trinitario,Madagascar
1472,Sirene,"Somia Plantation, 2012",1339.0,2014,73.0,Canada,3.75,Trinitario,Madagascar
1473,Sirene,"Camino Verde P., Balao, Guayas",1343.0,2014,73.0,Canada,3.75, ,Ecuador
1474,Sjolinds,Ghana,1454.0,2015,70.0,U.S.A.,2.75,Forastero,Ghana
1475,Sjolinds,Nicaragua,1462.0,2015,72.0,U.S.A.,3.0, ,Nicaragua
1476,"Smooth Chocolator, The","Oko Caribe, DOR005",1940.0,2017,70.0,Australia,3.5, ,Dominican Republic
1477,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740.0,2016,70.0,Australia,3.75,Criollo,Venezuela
1478,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740.0,2016,70.0,Australia,4.0,Criollo,Ecuador
1479,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756.0,2016,70.0,Australia,3.75, ,Belize
1480,"Smooth Chocolator, The",Tien Giang,1864.0,2016,70.0,Australia,3.0,Trinitario,Vietnam
1481,"Smooth Chocolator, The",Australia,1864.0,2016,67.0,Australia,3.75, ,Australia
1482,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908.0,2016,70.0,Australia,3.25, ,Guatemala
1483,"Smooth Chocolator, The",Akesson's Estate,1618.0,2015,65.0,Australia,3.25,Trinitario,Madagascar
1484,"Smooth Chocolator, The",Akesson's Estate,1622.0,2015,70.0,Australia,3.5,Trinitario,Madagascar
1485,"Smooth Chocolator, The",Kokoa Kamili,1622.0,2015,67.0,Australia,3.75, ,Tanzania
1486,"Smooth Chocolator, The",San Juan Estate,1622.0,2015,70.0,Australia,3.75,Trinitario,Trinidad
1487,"Smooth Chocolator, The",Camino Verde,1622.0,2015,72.0,Australia,4.0, ,Ecuador
1488,"Smooth Chocolator, The",Bolivia,1626.0,2015,72.0,Australia,2.75, ,Bolivia
1489,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662.0,2015,65.0,Australia,3.5, ,Papua New Guinea
1490,"Smooth Chocolator, The","Maranon, batch 2",1666.0,2015,67.0,Australia,3.0,Forastero (Nacional),Peru
1491,"Smooth Chocolator, The","Chuao, batch 3",1666.0,2015,70.0,Australia,3.75,Trinitario,Venezuela
1492,Snake & Butterfly,Ghana,693.0,2011,67.0,U.S.A.,1.5,Forastero,Ghana
1493,Snake & Butterfly,Madagascar,502.0,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar
1494,Snake & Butterfly,Ecuador,502.0,2010,68.0,U.S.A.,3.25, ,Ecuador
1495,Sol Cacao,"Ecuador, Batch 1",1812.0,2016,70.0,U.S.A.,3.5, ,Ecuador
1496,Sol Cacao,Madagascar,1518.0,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar
1497,Solkiki,"Maranon, Fortunato No. 4",1840.0,2016,68.0,U.K.,2.75,Forastero (Nacional),Peru
1498,Solkiki,"Castillo, Hispaniola, unroasted",1840.0,2016,85.0,U.K.,2.75, ,Domincan Republic
1499,Solomons Gold,Solomon Island,1792.0,2016,70.0,New Zealand,3.25, ,Solomon Islands
1500,Solomons Gold,Solomon Island w/ nibs,1796.0,2016,75.0,New Zealand,3.25, ,Solomon Islands
1501,Solstice,Bundibugyo,1335.0,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda
1502,Solstice,Sambirano,1157.0,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar
1503,Solstice,Amazonas,1157.0,2013,70.0,U.S.A.,3.0, ,Venezuela
1504,Solstice,Bolivia,1161.0,2013,70.0,U.S.A.,3.25, ,Bolivia
1505,Solstice,San Martin,1161.0,2013,70.0,U.S.A.,3.25, ,Peru
1506,Solstice,Wasatch,1161.0,2013,70.0,U.S.A.,3.5,Blend, 
1507,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820.0,2016,62.0,Canada,3.5, ,Domincan Republic
1508,Soma,"Sambirano Valley, Black Science, B-60307.0",1820.0,2016,70.0,Canada,3.5,Trinitario,Madagascar
1509,Soma,"Bahia Black, batch bra50722.1",1828.0,2016,70.0,Canada,3.5,Forastero (Parazinho),Brazil
1510,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828.0,2016,75.0,Canada,3.75, ,"Ven.,Ecu.,Peru,Nic."
1511,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828.0,2016,70.0,Canada,3.75,Trinitario,Nicaragua
1512,Soma,"Tien Giang, Black S., batch VIT60420.0",1828.0,2016,70.0,Canada,4.0,Trinitario,Vietnam
1513,Soma,"Camino Verde, Black S., batch cvu6030.0",1832.0,2016,70.0,Canada,3.25, ,Ecuador
1514,Soma,CSB Chama,1594.0,2015,70.0,Canada,3.5,Criollo,Venezuela
1515,Soma,Porcelana,1594.0,2015,75.0,Canada,4.0, ,Venezuela
1516,Soma,"La Tronca, Matagalpa",1227.0,2014,70.0,Canada,3.5, ,Nicaragua
1517,Soma,Maranon Canyon,1259.0,2014,70.0,Canada,3.75,Forastero (Nacional),Peru
1518,Soma,La Dalia,1307.0,2014,70.0,Canada,3.25,Trinitario,Nicaragua
1519,Soma,"Camino Verde P., Balao, Guayas",1307.0,2014,80.0,Canada,3.5,Forastero (Nacional),Ecuador
1520,Soma,"Espiritu Santo, 'Smoke Monster'",1307.0,2014,70.0,Canada,3.75,Forastero (Amelonado),Vanuatu
1521,Soma,Little Big Man,1339.0,2014,70.0,Canada,3.25,Blend,Madagascar & Ecuador
1522,Soma,"Rizek Cacao, Domin. Rep.",1019.0,2013,77.0,Canada,3.75,Trinitario,Dominican Republic
1523,Soma,Java,1030.0,2013,70.0,Canada,3.25,Criollo,Indonesia
1524,Soma,"Apurimac, El Quinacho Co-op",1073.0,2013,70.0,Canada,2.75,Criollo,Peru
1525,Soma,"Sangre Grande P., Trinidad",1073.0,2013,70.0,Canada,3.75,Trinitario,Trinidad
1526,Soma,Chef's Blend,1077.0,2013,70.0,Canada,3.25, , 
1527,Soma,Patanemo,1077.0,2013,70.0,Canada,3.75,Criollo,Venezuela
1528,Soma,Crazy 88,1077.0,2013,88.0,Canada,4.0, ,"Guat., D.R., Peru, Mad., PNG"
1529,Soma,"Maracaibo, El Vigia",1077.0,2013,70.0,Canada,4.0,Criollo,Venezuela
1530,Soma,Equator,1081.0,2013,67.0,Canada,4.0, ,"Peru, Dom. Rep"
1531,Soma,Orinoco,1173.0,2013,70.0,Canada,3.25,Forastero,Venezuela
1532,Soma,"Bachelor's Hall E., St. Thomas Parish",1177.0,2013,70.0,Canada,4.0,Trinitario,Jamaica
1533,Soma,Noula Coop,817.0,2012,70.0,Canada,3.25, ,Haiti
1534,Soma,O'ahu,833.0,2012,70.0,Canada,3.75, ,Hawaii
1535,Soma,"Dual Origins, Sambirano, Elvesia",867.0,2012,70.0,Canada,4.0,Blend,"Dom. Rep., Madagascar"
1536,Soma,"Dancing in Your Head, 5 bean blend",867.0,2012,70.0,Canada,4.0,Blend,"Gre., PNG, Haw., Haiti, Mad"
1537,Soma,Cahabon Region,951.0,2012,70.0,Canada,3.5,Trinitario,Guatemala
1538,Soma,Carenero Superior,951.0,2012,70.0,Canada,3.75,Trinitario,Venezuela
1539,Soma,Eastern Promises,967.0,2012,70.0,Canada,3.5,Blend,"Mad., Java, PNG"
1540,Soma,Papua New Guinea,983.0,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea
1541,Soma,"Grenada, Black Science",676.0,2011,70.0,Canada,2.75,Trinitario,Grenada
1542,Soma,"Alto Beni, Wild Bolivian",676.0,2011,70.0,Canada,3.5,Nacional,Bolivia
1543,Soma,Peruvian,676.0,2011,64.0,Canada,4.0, ,Peru
1544,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676.0,2011,70.0,Canada,4.0,,"Ven, Bolivia, D.R."
1545,Soma,"Elvesia P., Black Science",682.0,2011,70.0,Canada,3.75,Forastero,Dominican Republic
1546,Soma,Chuao,688.0,2011,70.0,Canada,3.5,Criollo,Venezuela
1547,Soma,Black Science Blend 1,607.0,2010,70.0,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru"
1548,Soma,Hispaniola,377.0,2009,70.0,Canada,3.0,Forastero,Dominican Republic
1549,Soma,Africa,377.0,2009,70.0,Canada,3.5,Forastero,Ghana
1550,Soma,Conacado,387.0,2009,70.0,Canada,3.0,Trinitario,Dominican Republic
1551,Soma,Papua New Guinea,387.0,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea
1552,Soma,Madagascar,387.0,2009,70.0,Canada,3.75,Criollo,Madagascar
1553,Soma,Ocumare,387.0,2009,70.0,Canada,3.75,Criollo,Venezuela
1554,Somerville,Nicaragua,1367.0,2014,70.0,U.S.A.,3.25, ,Nicaragua
1555,Somerville,"Hawaiian, Big Island",1395.0,2014,70.0,U.S.A.,3.5, ,Hawaii
1556,Soul,Dominican Republic,1932.0,2017,70.0,Canada,3.25, ,Dominican Republic
1557,Soul,Madagascar,1936.0,2017,70.0,Canada,3.5, ,Madagascar
1558,Soul,Venezuela,1936.0,2017,75.0,Canada,3.5, ,Venezuela
1559,Soul,Ecuador,1936.0,2017,75.0,Canada,3.25, ,Ecuador
1560,Soul,Papua New Guinea,1936.0,2017,77.0,Canada,3.25, ,Papua New Guinea
1561,Soul,Tanzania,1940.0,2017,80.0,Canada,3.5, ,Tanzania
1562,Spagnvola,AgroCriso Plantation,793.0,2012,70.0,U.S.A.,3.0, ,Dominican Republic
1563,Spagnvola,AgroCriso Plantation,793.0,2012,80.0,U.S.A.,3.0, ,Dominican Republic
1564,Spagnvola,AgroCriso Plantation,793.0,2012,75.0,U.S.A.,3.25, ,Dominican Republic
1565,Spencer,Dominican Republic,1932.0,2017,70.0,U.S.A.,3.75, ,Dominican Republic
1566,Spencer,Ecuador,1932.0,2017,70.0,U.S.A.,3.5, ,Ecuador
1567,Spencer,Peru,1932.0,2017,70.0,U.S.A.,2.75, ,Peru
1568,Spencer,"Dominican Republic, lot D82R",1792.0,2016,70.0,Australia,3.5, ,Domincan Republic
1569,Spencer,"Ecuador, lot E432314L",1792.0,2016,70.0,Australia,3.75, ,Ecuador
1570,Spencer,"Madagascar, lot M0403R",1792.0,2016,70.0,Australia,3.75, ,Madagascar
1571,Spencer,Malekula Island,1434.0,2014,72.0,Australia,2.75,Trinitario,Vanuatu
1572,Sprungli (Felchlin),Alto Beni,1057.0,2013,70.0,Switzerland,3.0,Criollo,Bolivia
1573,SRSLY,Dominican Republic,1113.0,2013,70.0,U.S.A.,3.0, ,Dominican Republic
1574,SRSLY,Dominican Republic,1121.0,2013,84.0,U.S.A.,2.25, ,Dominican Republic
1575,Starchild,"Bolivar, Arriba",1634.0,2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador
1576,Starchild,Hispaniola,1692.0,2015,70.0,U.S.A.,3.0, ,Domincan Republic
1577,Starchild,Cacao Verapaz,1692.0,2015,70.0,U.S.A.,3.0, ,Guatemala
1578,Starchild,Rio Tuma,1692.0,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua
1579,Starchild,Sambirano Valley,1696.0,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar
1580,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859.0,2012,68.0,Switzerland,2.75,Trinitario,Brazil
1581,Stella (aka Bernrain),India,729.0,2011,72.0,Switzerland,3.25, ,India
1582,Stone Grindz,"Ecuador, Midnight Dark",1291.0,2014,84.0,U.S.A.,3.5, ,Ecuador
1583,Stone Grindz,"Ecuador, Twilght Dark",1291.0,2014,70.0,U.S.A.,3.5, ,Ecuador
1584,StRita Supreme,"Samar, East Visayas region",939.0,2012,65.0,U.S.A.,2.5, ,Philippines
1585,StRita Supreme,"Samar, East Visayas region",943.0,2012,70.0,U.S.A.,2.5, ,Philippines
1586,StRita Supreme,"Samar, East Visayas region",943.0,2012,75.0,U.S.A.,2.75, ,Philippines
1587,Sublime Origins,Sambirano,1157.0,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar
1588,Sublime Origins,Moho Valley,1157.0,2013,78.0,U.S.A.,3.25,Trinitario,Belize
1589,Summerbird,Peru,1800.0,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru
1590,Summerbird,Peru,1800.0,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru
1591,Suruca Chocolate,Venezuela,1796.0,2016,70.0,Venezuela,2.75, ,Venezuela
1592,Suruca Chocolate,Venezuela,1796.0,2016,60.0,Venezuela,3.0, ,Venezuela
1593,Svenska Kakaobolaget,Sri Lanka,1618.0,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka
1594,Szanto Tibor,Nacional,1668.0,2015,70.0,Hungary,3.25, ,Ecuador
1595,Szanto Tibor,Baracoa,1704.0,2015,88.0,Hungary,3.25,Trinitario,Cuba
1596,Szanto Tibor,Ambolikapiky,1704.0,2015,70.0,Hungary,3.25,Trinitario,Madagascar
1597,Szanto Tibor,"Winak, Sumaco",1704.0,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador
1598,Szanto Tibor,"Ben Tre, Mekong Delta",1708.0,2015,70.0,Hungary,3.25,Trinitario,Vietnam
1599,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708.0,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil
1600,Szanto Tibor,Porcelana,1263.0,2014,70.0,Hungary,3.5,Criollo,Venezuela
1601,Szanto Tibor,Baracoa,1263.0,2014,70.0,Hungary,3.75,Trinitario,Cuba
1602,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185.0,2013,70.0,Hungary,3.5,Criollo,Madagascar
1603,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185.0,2013,70.0,Hungary,3.5,Criollo,Madagascar
1604,Szanto Tibor,Cacao Blanco,1193.0,2013,70.0,Hungary,3.25, ,Nicaragua
1605,Szanto Tibor,Santo Domingo,939.0,2012,70.0,Hungary,3.25, ,Dominican Republic
1606,Szanto Tibor,Millot Plantation,939.0,2012,70.0,Hungary,3.25, ,Madagascar
1607,Szanto Tibor,"Ayacucho, ""El Guinacho""",939.0,2012,70.0,Hungary,3.75, ,Peru
1608,Szanto Tibor,Crudo,761.0,2011,70.0,Hungary,3.0, ,Venezuela
1609,Tabal,Costa Rica,1101.0,2013,70.0,U.S.A.,2.75, ,Costa Rica
1610,Tabal,Dominican Republic,1101.0,2013,70.0,U.S.A.,2.75, ,Dominican Republic
1611,Tabal,"Chiapas, Lacandon Jungle",1105.0,2013,70.0,U.S.A.,2.5, ,Mexico
1612,Tabal,Peru,1105.0,2013,70.0,U.S.A.,3.0, ,Peru
1613,Tablette (aka Vanillabeans),Colombia,1450.0,2015,70.0,Japan,3.0, ,Colombia
1614,Tablette (aka Vanillabeans),Papua,1450.0,2015,62.0,Japan,3.25, ,Papua New Guinea
1615,Tablette (aka Vanillabeans),Vietnam,1450.0,2015,60.0,Japan,3.25,Trinitario,Vietnam
1616,Tablette (aka Vanillabeans),Trinidad,1680.0,2015,77.0,Japan,2.75,Trinitario,Trinidad
1617,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868.0,2016,70.0,Suriname,3.25,Trinitario,Suriname
1618,Taza,Belize,1271.0,2014,68.0,U.S.A.,3.0,Trinitario,Belize
1619,Taza,Alto Beni,785.0,2011,87.0,U.S.A.,3.25, ,Bolivia
1620,Taza,Chiapan,451.0,2009,75.0,U.S.A.,2.75, ,Mexico
1621,Taza,"Dark, Stone Ground",180.0,2007,70.0,U.S.A.,3.0, ,Dominican Republic
1622,TCHO,West Africa,1716.0,2016,62.0,U.S.A.,2.0,Forastero,West Africa
1623,TCHO,Peru- Ecuador,915.0,2012,99.0,U.S.A.,3.25, ,"Peru, Ecuador"
1624,TCHO,TCHOPro 60.5,387.0,2009,60.0,U.S.A.,2.75, , 
